step,source,domain,accuracy,loss,f1
10000,WAL,15,0.68,0.8326945304870605,0.5955555555555556
10000,WAL,16,0.5370370370370371,0.9574533104896545,0.39287347312038673
10000,WAL,17,0.6792452830188679,0.6285406947135925,0.6799999999999999
10000,WAL,18,0.7037037037037037,0.6418636441230774,0.6255628177196805
10000,WAL,19,0.5185185185185185,1.2782989740371704,0.3541102077687444
10000,WAL,20,0.6274509803921569,0.6840370893478394,0.528764058175823
10000,WAL,21,0.7021276595744681,0.9191491007804871,0.6963249516441006
10000,WAL,22,0.4074074074074074,1.0803953409194946,0.401282234615568
10000,WAL,23,0.7692307692307693,0.7121504545211792,0.6781910397295012
10000,WAL,24,0.5686274509803921,1.116990089416504,0.43058248940601884
10000,WAL,25,0.24074074074074073,2.3075525760650635,0.09342177998894417
10000,WAL,26,0.6666666666666666,0.9457909464836121,0.5925925925925926
10000,WAL,27,0.7592592592592593,0.6250141263008118,0.6660214828764734
10000,WAL,28,0.8333333333333334,0.4549359381198883,0.7777777777777777
10000,WAL,29,0.8333333333333334,0.6305603981018066,0.7623979912115505
10000,WAL,30,0.3,2.31569766998291,0.28775757575757577
10000,WAL,31,0.813953488372093,0.5537483096122742,0.7527399091152099
10000,WAL,32,0.7884615384615384,0.8501948714256287,0.7141372141372142
10000,WAL,33,0.6363636363636364,1.9777580499649048,0.494949494949495
10000,WAL,34,0.7142857142857143,0.9251169562339783,0.6406388642413487
10000,WAL,35,0.8541666666666666,0.5764575004577637,0.7967171717171717
10000,WAL,36,0.8372093023255814,0.9245200753211975,0.7805864509605661
10000,WAL,37,0.6904761904761905,0.7533230185508728,0.5833908442604095
10000,WAL,38,0.7659574468085106,0.6910867094993591,0.7073286052009455
10000,WAL,39,0.7592592592592593,0.8568081259727478,0.6698077387732561
10000,WAL,40,0.7045454545454546,0.6588377356529236,0.618741765480896
10000,WAL,41,0.6222222222222222,1.4823455810546875,0.6101419878296146
10000,WAL,42,0.7608695652173914,0.9836470484733582,0.7090280047945952
10000,WAL,43,0.5,1.512839674949646,0.4981213097155126
10000,WAL,44,0.8095238095238095,0.5109391808509827,0.7779374201787996
10000,WAL,45,0.75,0.6491620540618896,0.6609195402298851
10000,WAL,46,0.8125,0.9131720662117004,0.7629188712522046
10000,WAL,47,0.6363636363636364,0.8295461535453796,0.494949494949495
10000,WAL,48,0.625,0.8089255690574646,0.5571847507331378
10000,WAL,49,0.7735849056603774,0.7492761611938477,0.6961271102284011
10000,WAL,50,0.6666666666666666,1.6958926916122437,0.5333333333333334
10000,WAL,51,0.6086956521739131,1.7293081283569336,0.4669446098868374
10000,WAL,52,0.8809523809523809,0.3973069489002228,0.8803418803418802
10000,WAL,53,0.75,0.5774776339530945,0.680392156862745
10000,WAL,54,0.8333333333333334,0.4502998888492584,0.7716374269005848
10000,WAL,55,0.8367346938775511,0.4085250496864319,0.7743097238895558
