step,source,domain,accuracy,loss,f1
10000,WAL,15,0.72,3.0929877758026123,0.6671515151515152
10000,WAL,16,0.7407407407407407,0.7270151972770691,0.6941240704642263
10000,WAL,17,0.41509433962264153,1.5413312911987305,0.3901775861701157
10000,WAL,18,0.7777777777777778,0.5029842257499695,0.782507971742156
10000,WAL,19,0.3888888888888889,1.9859468936920166,0.2895106567422952
10000,WAL,20,0.803921568627451,0.46483513712882996,0.7610729140140905
10000,WAL,21,0.574468085106383,1.15537428855896,0.6005099542129525
10000,WAL,22,0.5370370370370371,0.7580597996711731,0.5485601648066635
10000,WAL,23,0.7307692307692307,0.7881045937538147,0.657944832944833
10000,WAL,24,0.9019607843137255,0.3133828341960907,0.9047575741999427
10000,WAL,25,0.7222222222222222,0.5676513314247131,0.6611376927166401
10000,WAL,26,0.8333333333333334,0.45549312233924866,0.8073232323232323
10000,WAL,27,0.8333333333333334,0.33534014225006104,0.8235310498468393
10000,WAL,28,0.6190476190476191,1.152802586555481,0.6501182033096926
10000,WAL,29,0.6904761904761905,0.6931349039077759,0.7254268452850012
10000,WAL,30,0.66,1.70383620262146,0.6435964912280702
10000,WAL,31,0.7674418604651163,1.0980178117752075,0.7391472868217055
10000,WAL,32,0.6153846153846154,0.864985466003418,0.646607111424045
10000,WAL,33,0.7954545454545454,0.5752187967300415,0.7625404240028746
10000,WAL,34,0.6938775510204082,1.9515705108642578,0.6145977187867628
10000,WAL,35,0.8333333333333334,0.6916754841804504,0.7798351158645277
10000,WAL,36,0.3488372093023256,1.3663132190704346,0.3898887765419616
10000,WAL,37,0.9523809523809523,0.1741870641708374,0.952864782276547
10000,WAL,38,0.6808510638297872,1.6544848680496216,0.6208401527550464
10000,WAL,39,0.7037037037037037,0.83475261926651,0.6236165577342048
10000,WAL,40,0.7045454545454546,0.5705575346946716,0.7286852991625467
10000,WAL,41,0.5111111111111111,2.5535404682159424,0.47509578544061304
10000,WAL,42,0.13043478260869565,4.020549774169922,0.037267080745341616
10000,WAL,43,0.5952380952380952,2.717212677001953,0.5638233514821537
10000,WAL,44,0.8809523809523809,0.2631722688674927,0.8833036244800951
10000,WAL,45,0.7692307692307693,0.5385227203369141,0.7478737221384281
10000,WAL,46,0.375,1.5890254974365234,0.3660282258064516
10000,WAL,47,0.20454545454545456,2.036046266555786,0.11983471074380167
10000,WAL,48,0.75,1.5333789587020874,0.6785714285714285
10000,WAL,49,0.7547169811320755,0.5673847794532776,0.7608018867924528
10000,WAL,50,0.8095238095238095,0.2758527100086212,0.8033224085855666
10000,WAL,51,0.8043478260869565,0.9521600604057312,0.7779450195850692
10000,WAL,52,0.8571428571428571,0.4083501696586609,0.8641975308641974
10000,WAL,53,0.5833333333333334,0.9709697365760803,0.5601851851851852
10000,WAL,54,0.8095238095238095,0.724222719669342,0.8055555555555555
10000,WAL,55,0.7551020408163265,0.42483535408973694,0.7572279585688723
10000,WAL,56,0.8809523809523809,0.3605900704860687,0.866977466977467
10000,WAL,57,0.7857142857142857,0.9374275207519531,0.7313974591651542
10000,WAL,58,0.8157894736842105,0.4035959243774414,0.7594896331738437
10000,WAL,59,0.813953488372093,0.5501182079315186,0.7547568710359408
10000,WAL,60,0.5531914893617021,3.3179759979248047,0.4243660740308947
10000,WAL,61,0.425531914893617,1.1915767192840576,0.48524220640826493
10000,WAL,62,0.2553191489361702,1.6856461763381958,0.19766643788606725
10000,WAL,63,0.7142857142857143,0.6807583570480347,0.6588235294117647
10000,WAL,64,0.8095238095238095,0.7131833434104919,0.7606060606060606
10000,WAL,65,0.82,0.9520307779312134,0.7455381400208987
10000,WAL,66,0.6666666666666666,1.5243568420410156,0.5490196078431373
10000,WAL,67,0.8809523809523809,0.2643866539001465,0.8586744639376219
10000,WAL,68,0.6744186046511628,0.7840853929519653,0.6544186046511627
10000,WAL,69,0.8333333333333334,1.1972758769989014,0.7777777777777777
